id,text,language,language_code
1844,آج موسم بہت خوبصورت ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
1845,"Aparentemente, El concierto comienza a las ocho. Es verdad.",Spanish,es
1846,"By the way, I enjoy learning new languages. Everyone agrees.",English,en
1847,"Ce matin, Ils prévoient un voyage à la montagne. C'est certain.",French,fr
1848,آج موسم بہت خوبصورت ہے۔ یہ یقینی ہے۔,Urdu,ur
1849,"Aparentemente, O jardim está cheio de flores coloridas. Todos concordam.",Portuguese,pt
1850,"ईमानदारी से, मुझे नई भाषाएँ सीखना पसंद है। यह निश्चित है।",Hindi,hi
1851,Ella trabaja en una pequeña panadería. Todos están de acuerdo.,Spanish,es
1852,"Onestamente, Mi piace imparare nuove lingue. È vero.",Italian,it
1853,"Ieri, Stanno pianificando un viaggio in montagna.",Italian,it
1854,"Ancora una volta, Devo comprare pane e latte. Tutti sono d'accordo.",Italian,it
1855,"Ontem, O tempo está lindo hoje. É verdade.",Portuguese,pt
1856,بالمناسبة، يغلق المتجر مبكرًا أيام الأحد. هذا مؤكد.,Arabic,ar
1857,"Anscheinend, Das Konzert beginnt um acht Uhr. Das ist sicher.",German,de
1858,"Yesterday, We watched a movie last night. That's for sure.",English,en
1859,دراصل، دکان اتوار کو جلدی بند ہو جاتی ہے۔ یہ سچ ہے۔,Urdu,ur
1860,بظاہر، وہ پہاڑوں کے سفر کی منصوبہ بندی کر رہے ہیں۔ یہ سچ ہے۔,Urdu,ur
1861,بظاہر، بس ہر پندرہ منٹ میں آتی ہے۔ یہ یقینی ہے۔,Urdu,ur
1862,"Surprisingly, The concert starts at eight o'clock. Everyone agrees.",English,en
1863,"Onestamente, La mia famiglia ci fa visita questa estate. Questo è certo.",Italian,it
1864,"Como sempre, Ele joga futebol todo fim de semana. Todos concordam.",Portuguese,pt
1865,حیرت کی بات ہے، ہم نے کل رات ایک فلم دیکھی۔ یہ سچ ہے۔,Urdu,ur
1866,"A proposito, Il giardino è pieno di fiori colorati. Questo è certo.",Italian,it
1867,بشكل مفاجئ، هذا المطعم يقدم طعامًا لذيذًا.,Arabic,ar
1868,"Honnêtement, Elle travaille dans une petite boulangerie. C'est vrai.",French,fr
1869,ہمیشہ کی طرح، باغ رنگ برنگے پھولوں سے بھرا ہے۔,Urdu,ur
1870,ویسے، باغ رنگ برنگے پھولوں سے بھرا ہے۔ یہ سچ ہے۔,Urdu,ur
1871,"हैरानी की बात है, वह अपनी अंतिम परीक्षाओं के लिए पढ़ रहा है। यह निश्चित है।",Hindi,hi
1872,آج صبح، میوزیم صبح نو بجے کھلتا ہے۔ یہ یقینی ہے۔,Urdu,ur
1873,کل، وہ ایک چھوٹی بیکری میں کام کرتی ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
1874,حیرت کی بات ہے، وہ اپنے فائنل امتحانات کی تیاری کر رہا ہے۔ یہ سچ ہے۔,Urdu,ur
1875,"Comme d'habitude, Je voudrais une tasse de café, s'il vous plaît. C'est certain.",French,fr
1876,"Como siempre, La tienda cierra temprano los domingos. Es verdad.",Spanish,es
1877,"Tatsächlich, Das Museum öffnet um neun Uhr morgens. Es ist wahr.",German,de
1878,ایک بار پھر، مجھے روٹی اور دودھ خریدنے کی ضرورت ہے۔ یہ یقینی ہے۔,Urdu,ur
1879,ایک بار پھر، وہ پہاڑوں کے سفر کی منصوبہ بندی کر رہے ہیں۔ سب اس بات پر متفق ہیں۔,Urdu,ur
1880,"Yesterday, The concert starts at eight o'clock. It's true.",English,en
1881,"Una vez más, La tienda cierra temprano los domingos. Eso es seguro.",Spanish,es
1882,"Onestamente, Il negozio chiude presto la domenica. Tutti sono d'accordo.",Italian,it
1883,"Anscheinend, Wir haben gestern Abend einen Film gesehen. Alle sind sich einig.",German,de
1884,كالعادة، سنذهب إلى السوق غدًا.,Arabic,ar
1885,"ईमानदारी से, कृपया मुझे एक कप कॉफी दीजिए। यह निश्चित है।",Hindi,hi
1886,"Honestamente, Eles estão planejando uma viagem para as montanhas.",Portuguese,pt
1887,"In fact, She is reading a book in the park.",English,en
1888,"Heute Morgen, Das Wetter ist heute wunderschön. Es ist wahr.",German,de
1889,"Tatsächlich, Der Bus kommt alle fünfzehn Minuten. Es ist wahr.",German,de
1890,"Encore une fois, Il joue au football chaque week-end. C'est certain.",French,fr
1891,वह एक छोटी बेकरी में काम करती है। यह निश्चित है।,Hindi,hi
1892,Minha família vai nos visitar neste verão.,Portuguese,pt
1893,في الواقع، هي تعمل في مخبز صغير. هذا صحيح.,Arabic,ar
1894,"Überraschenderweise, Er lernt für seine Abschlussprüfungen. Es ist wahr.",German,de
1895,"As usual, The children are playing in the garden.",English,en
1896,"Honnêtement, J'ai besoin d'acheter du pain et du lait.",French,fr
1897,"Wie immer, Der Laden schließt sonntags früh. Alle sind sich einig.",German,de
1898,آج صبح، وہ اپنے فائنل امتحانات کی تیاری کر رہا ہے۔ یہ یقینی ہے۔,Urdu,ur
1899,"Honestamente, Vamos ao mercado amanhã. Todos concordam.",Portuguese,pt
1900,"Wieder einmal, Der Garten ist voller bunter Blumen. Das ist sicher.",German,de
1901,"Apparently, The bus arrives every fifteen minutes.",English,en
1902,"Wieder einmal, Der Bus kommt alle fünfzehn Minuten.",German,de
1903,في الواقع، هل يمكنك مساعدتي في إيجاد محطة القطار؟ هذا صحيح.,Arabic,ar
1904,"Hier, Il joue au football chaque week-end. Tout le monde est d'accord.",French,fr
1905,"Surprisingly, He plays football every weekend. Everyone agrees.",English,en
1906,في الواقع، الأطفال يلعبون في الحديقة.,Arabic,ar
1907,هذا الصباح، هل يمكنك مساعدتي في إيجاد محطة القطار؟ هذا صحيح.,Arabic,ar
1908,"वैसे, वह हर सप्ताहांत फुटबॉल खेलता है।",Hindi,hi
1909,"Sorprendentemente, L'autobus arriva ogni quindici minuti. Questo è certo.",Italian,it
1910,"Sorprendentemente, El concierto comienza a las ocho. Eso es seguro.",Spanish,es
1911,"जाहिर तौर पर, यह रेस्तरां स्वादिष्ट भोजन परोसता है।",Hindi,hi
1912,بالأمس، هي تقرأ كتابًا في الحديقة. هذا مؤكد.,Arabic,ar
1913,"Yesterday, I would like a cup of coffee, please. Everyone agrees.",English,en
1914,"A proposito, Vorrei una tazza di caffè, per favore. Tutti sono d'accordo.",Italian,it
1915,"एक बार फिर, मुझे नई भाषाएँ सीखना पसंद है। यह सच है।",Hindi,hi
1916,مرة أخرى، الأطفال يلعبون في الحديقة.,Arabic,ar
1917,"Na verdade, A loja fecha cedo aos domingos.",Portuguese,pt
1918,"Questa mattina, Il museo apre alle nove del mattino.",Italian,it
1919,"Ehrlich gesagt, Das Museum öffnet um neun Uhr morgens. Alle sind sich einig.",German,de
1920,"एक बार फिर, मेरा परिवार इस गर्मी में हमसे मिलने आ रहा है। यह सच है।",Hindi,hi
1921,"Honestamente, El autobús llega cada quince minutos. Eso es seguro.",Spanish,es
1922,"Como siempre, Él está estudiando para sus exámenes finales. Eso es seguro.",Spanish,es
1923,I need to buy some bread and milk. It's true.,English,en
1924,مرة أخرى، سنذهب إلى السوق غدًا. هذا مؤكد.,Arabic,ar
1925,El jardín está lleno de flores coloridas.,Spanish,es
1926,"Mais uma vez, O museu abre às nove da manhã. Isso é certo.",Portuguese,pt
1927,"Étonnamment, J'ai besoin d'acheter du pain et du lait.",French,fr
1928,"Una vez más, Este restaurante sirve comida deliciosa. Es verdad.",Spanish,es
1929,"This morning, The children are playing in the garden.",English,en
1930,"Ontem, Ele está estudando para as provas finais. Isso é certo.",Portuguese,pt
1931,"Ieri, Puoi aiutarmi a trovare la stazione dei treni? Questo è certo.",Italian,it
1932,Die Kinder spielen im Garten.,German,de
1933,आज मौसम बहुत सुंदर है। यह निश्चित है।,Hindi,hi
1934,"Heute Morgen, Er spielt jedes Wochenende Fußball. Alle sind sich einig.",German,de
1935,كالعادة، الأطفال يلعبون في الحديقة. الجميع يوافق.,Arabic,ar
1936,"हैरानी की बात है, मुझे रोटी और दूध खरीदने की जरूरत है। यह निश्चित है।",Hindi,hi
1937,"Tatsächlich, Wir haben gestern Abend einen Film gesehen.",German,de
1938,"Ehrlich gesagt, Das Konzert beginnt um acht Uhr. Das ist sicher.",German,de
1939,"जाहिर तौर पर, हम कल बाजार जा रहे हैं। यह सच है।",Hindi,hi
1940,"हमेशा की तरह, हमने कल रात एक फिल्म देखी। सभी सहमत हैं।",Hindi,hi
1941,"Wie immer, Wir gehen morgen auf den Markt.",German,de
1942,"Por cierto, El concierto comienza a las ocho. Todos están de acuerdo.",Spanish,es
1943,"Encore une fois, Nous avons regardé un film hier soir.",French,fr
1944,"Honnêtement, Pouvez-vous m'aider à trouver la gare ? C'est vrai.",French,fr
1945,مرة أخرى، الطقس جميل اليوم. هذا مؤكد.,Arabic,ar
1946,"Surpreendentemente, Ela está lendo um livro no parque.",Portuguese,pt
1947,آج موسم بہت خوبصورت ہے۔ یہ سچ ہے۔,Urdu,ur
1948,ویسے، میرا خاندان اس گرمی میں ہم سے ملنے آ رہا ہے۔ یہ سچ ہے۔,Urdu,ur
1949,كالعادة، الحديقة مليئة بالزهور الملونة. الجميع يوافق.,Arabic,ar
1950,Me gusta aprender nuevos idiomas. Es verdad.,Spanish,es
1951,"Gestern, Ich hätte gerne eine Tasse Kaffee, bitte. Es ist wahr.",German,de
1952,"A proposito, Lei lavora in una piccola panetteria. È vero.",Italian,it
1953,"Ehrlich gesagt, Das Wetter ist heute wunderschön. Es ist wahr.",German,de
1954,"Übrigens, Ich hätte gerne eine Tasse Kaffee, bitte.",German,de
1955,"Honestamente, El jardín está lleno de flores coloridas. Todos están de acuerdo.",Spanish,es
1956,"Heute Morgen, Sie planen eine Reise in die Berge. Das ist sicher.",German,de
1957,بصراحة، الحديقة مليئة بالزهور الملونة. هذا صحيح.,Arabic,ar
1958,"Apparentemente, Andiamo al mercato domani. È vero.",Italian,it
1959,"Sorprendentemente, Ellos están planeando un viaje a las montañas.",Spanish,es
1960,"Por cierto, Ella está leyendo un libro en el parque. Todos están de acuerdo.",Spanish,es
1961,"वैसे, वे पहाड़ों की यात्रा की योजना बना रहे हैं। सभी सहमत हैं।",Hindi,hi
1962,"Wieder einmal, Meine Familie besucht uns diesen Sommer.",German,de
1963,Ellos están planeando un viaje a las montañas. Es verdad.,Spanish,es
1964,"कल, क्या आप मुझे रेलवे स्टेशन खोजने में मदद कर सकते हैं?",Hindi,hi
1965,"Infatti, Andiamo al mercato domani.",Italian,it
1966,"Aparentemente, O tempo está lindo hoje. É verdade.",Portuguese,pt
1967,"Once again, The store closes early on Sundays.",English,en
1968,"Esta mañana, Mi familia nos visita este verano. Todos están de acuerdo.",Spanish,es
1969,هذا الصباح، يغلق المتجر مبكرًا أيام الأحد. الجميع يوافق.,Arabic,ar
1970,"Na verdade, Assistimos a um filme ontem à noite. É verdade.",Portuguese,pt
1971,"En fait, Le magasin ferme tôt le dimanche. C'est vrai.",French,fr
1972,"Gestern, Wir haben gestern Abend einen Film gesehen. Es ist wahr.",German,de
1973,"Honestly, She works at a small bakery downtown.",English,en
1974,"Honestly, The weather is beautiful today. That's for sure.",English,en
1975,"Honestamente, Eu preciso comprar pão e leite. Todos concordam.",Portuguese,pt
1976,Eu gosto de aprender novos idiomas. Isso é certo.,Portuguese,pt
1977,"Yesterday, The store closes early on Sundays. It's true.",English,en
1978,"Ancora una volta, I bambini stanno giocando in giardino. È vero.",Italian,it
1979,"Questa mattina, Puoi aiutarmi a trovare la stazione dei treni? È vero.",Italian,it
1980,بظاہر، براہ کرم مجھے ایک کپ کافی دیں۔ یہ یقینی ہے۔,Urdu,ur
1981,ہمیشہ کی طرح، کنسرٹ آٹھ بجے شروع ہوتا ہے۔ یہ سچ ہے۔,Urdu,ur
1982,"Honestly, The concert starts at eight o'clock. That's for sure.",English,en
1983,"Aparentemente, Ela trabalha em uma pequena padaria. Isso é certo.",Portuguese,pt
1984,کل، وہ پارک میں کتاب پڑھ رہی ہے۔ یہ یقینی ہے۔,Urdu,ur
1985,"Ce matin, Le bus arrive toutes les quinze minutes.",French,fr
1986,"Apparentemente, Il museo apre alle nove del mattino. Tutti sono d'accordo.",Italian,it
1987,"Una vez más, El jardín está lleno de flores coloridas. Es verdad.",Spanish,es
1988,دراصل، وہ پارک میں کتاب پڑھ رہی ہے۔,Urdu,ur
1989,عائلتي ستزورنا هذا الصيف. هذا صحيح.,Arabic,ar
1990,"आज सुबह, वह एक छोटी बेकरी में काम करती है। यह निश्चित है।",Hindi,hi
1991,"Honestly, The store closes early on Sundays.",English,en
1992,ایک بار پھر، وہ ہر ہفتے کے آخر میں فٹبال کھیلتا ہے۔ یہ یقینی ہے۔,Urdu,ur
1993,بظاہر، مجھے نئی زبانیں سیکھنا پسند ہے۔ یہ یقینی ہے۔,Urdu,ur
1994,"As usual, We are going to the market tomorrow. Everyone agrees.",English,en
1995,ایک بار پھر، کنسرٹ آٹھ بجے شروع ہوتا ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
