id,original_text,lowercase_text,clean_text,tokenized_text,stopwords_removed,stemmed_text,lemmatized_text
1785,"By the way, The dogs were RUNNING across the theater while the cats watched quietly.","by the way, the dogs were running across the theater while the cats watched quietly.",by the way the dogs were running across the theater while the cats watched quietly,"['by', 'the', 'way', 'the', 'dogs', 'were', 'running', 'across', 'the', 'theater', 'while', 'the', 'cats', 'watched', 'quietly']","['way', 'dogs', 'running', 'across', 'theater', 'cats', 'watched', 'quietly']",way dog run acros theat cat watch quiet,way dog run across theater cat watch quietly
1786,"You know, The team isn't going to the plaza because it's raining Harborview College again!! That's just how it goes sometimes.","you know, the team isn't going to the plaza because it's raining harborview college again!! that's just how it goes sometimes.",you know the team isn t going to the plaza because it s raining harborview college again that s just how it goes sometimes,"['you', 'know', 'the', 'team', 'isn', 't', 'going', 'to', 'the', 'plaza', 'because', 'it', 's', 'raining', 'harborview', 'college', 'again', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['know', 'team', 'isn', 't', 'going', 'plaza', 'because', 's', 'raining', 'harborview', 'college', 's', 'how', 'goes', 'sometimes']",know team isn t go plaza because s rain harborview college s how go sometim,know team isn t go plaza because s rain harborview college s how go sometim
1787,"By the way, He isn't going to the station because it's raining Pioneer Research Institute again!! No one expected that outcome.","by the way, he isn't going to the station because it's raining pioneer research institute again!! no one expected that outcome.",by the way he isn t going to the station because it s raining pioneer research institute again no one expected that outcome,"['by', 'the', 'way', 'he', 'isn', 't', 'going', 'to', 'the', 'station', 'because', 'it', 's', 'raining', 'pioneer', 'research', 'institute', 'again', 'no', 'one', 'expected', 'that', 'outcome']","['way', 'isn', 't', 'going', 'station', 'because', 's', 'raining', 'pioneer', 'research', 'institute', 'one', 'expected', 'outcome']",way isn t go station because s rain pione research institute one expect outcome,way isn t go station because s rain pioneer research institute one expect outcome
1788,"By the way, The women's committee organized the fundraiser at the museum. That's just how it goes sometimes.","by the way, the women's committee organized the fundraiser at the museum. that's just how it goes sometimes.",by the way the women s committee organized the fundraiser at the museum that s just how it goes sometimes,"['by', 'the', 'way', 'the', 'women', 's', 'committee', 'organized', 'the', 'fundraiser', 'at', 'the', 'museum', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['way', 'women', 's', 'committee', 'organized', 'fundraiser', 'museum', 's', 'how', 'goes', 'sometimes']",way woman s committee organiz fundrais museum s how go sometim,way woman s committee organiz fundraiser museum s how go sometim
1789,"Well, Wow!!! The the FreshAir purifier costs $199.99, and it's ON SALE right now... I still can't believe it.","well, wow!!! the the freshair purifier costs $199.99, and it's on sale right now... i still can't believe it.",well wow the the freshair purifier costs and it s on sale right now i still can t believe it,"['well', 'wow', 'the', 'the', 'freshair', 'purifier', 'costs', 'and', 'it', 's', 'on', 'sale', 'right', 'now', 'i', 'still', 'can', 't', 'believe', 'it']","['well', 'wow', 'freshair', 'purifier', 'costs', 's', 'sale', 'right', 'still', 't', 'believe']",well wow freshair purifi cost s sale right still t believe,well wow freshair purifier cost s sale right still t believe
1790,"Honestly, She said she'd never seen such a large crowd at the theater before. That's just how it goes sometimes.","honestly, she said she'd never seen such a large crowd at the theater before. that's just how it goes sometimes.",honestly she said she d never seen such a large crowd at the theater before that s just how it goes sometimes,"['honestly', 'she', 'said', 'she', 'd', 'never', 'seen', 'such', 'a', 'large', 'crowd', 'at', 'the', 'theater', 'before', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['honestly', 'said', 'd', 'never', 'seen', 'large', 'crowd', 'theater', 's', 'how', 'goes', 'sometimes']",honest said d nev seen large crowd theat s how go sometim,honestly said d never seen large crowd theater s how go sometim
1791,"By the way, The dogs were RUNNING across the warehouse while the cats watched quietly. That's just how it goes sometimes.","by the way, the dogs were running across the warehouse while the cats watched quietly. that's just how it goes sometimes.",by the way the dogs were running across the warehouse while the cats watched quietly that s just how it goes sometimes,"['by', 'the', 'way', 'the', 'dogs', 'were', 'running', 'across', 'the', 'warehouse', 'while', 'the', 'cats', 'watched', 'quietly', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['way', 'dogs', 'running', 'across', 'warehouse', 'cats', 'watched', 'quietly', 's', 'how', 'goes', 'sometimes']",way dog run acros warehouse cat watch quiet s how go sometim,way dog run across warehouse cat watch quietly s how go sometim
1792,"Honestly, The women's committee organized the fundraiser at the campus. No one expected that outcome.","honestly, the women's committee organized the fundraiser at the campus. no one expected that outcome.",honestly the women s committee organized the fundraiser at the campus no one expected that outcome,"['honestly', 'the', 'women', 's', 'committee', 'organized', 'the', 'fundraiser', 'at', 'the', 'campus', 'no', 'one', 'expected', 'that', 'outcome']","['honestly', 'women', 's', 'committee', 'organized', 'fundraiser', 'campus', 'one', 'expected', 'outcome']",honest woman s committee organiz fundrais campu one expect outcome,honestly woman s committee organiz fundraiser campu one expect outcome
1793,"By the way, I can't believe   Julia finished  the  budget report  in just 2 days. Everyone agreed it was worth it.","by the way, i can't believe   julia finished  the  budget report  in just 2 days. everyone agreed it was worth it.",by the way i can t believe julia finished the budget report in just days everyone agreed it was worth it,"['by', 'the', 'way', 'i', 'can', 't', 'believe', 'julia', 'finished', 'the', 'budget', 'report', 'in', 'just', 'days', 'everyone', 'agreed', 'it', 'was', 'worth', 'it']","['way', 't', 'believe', 'julia', 'finished', 'budget', 'report', 'days', 'everyone', 'agreed', 'worth']",way t believe julia finish budget report day everyone agre worth,way t believe julia finish budget report day everyone agre worth
1794,"You know, Wow!!! The a RoadMaster bicycle costs $199.99, and it's ON SALE right now... It happened faster than planned.","you know, wow!!! the a roadmaster bicycle costs $199.99, and it's on sale right now... it happened faster than planned.",you know wow the a roadmaster bicycle costs and it s on sale right now it happened faster than planned,"['you', 'know', 'wow', 'the', 'a', 'roadmaster', 'bicycle', 'costs', 'and', 'it', 's', 'on', 'sale', 'right', 'now', 'it', 'happened', 'faster', 'than', 'planned']","['know', 'wow', 'roadmaster', 'bicycle', 'costs', 's', 'sale', 'right', 'happened', 'faster', 'planned']",know wow roadmast bicycle cost s sale right happen fast plann,know wow roadmaster bicycle cost s sale right happen faster plann
1795,"The Pioneer Research Institute team WON'T release the numbers until Friday, they said. That's just how it goes sometimes.","the pioneer research institute team won't release the numbers until friday, they said. that's just how it goes sometimes.",the pioneer research institute team won t release the numbers until friday they said that s just how it goes sometimes,"['the', 'pioneer', 'research', 'institute', 'team', 'won', 't', 'release', 'the', 'numbers', 'until', 'friday', 'they', 'said', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['pioneer', 'research', 'institute', 'team', 'won', 't', 'release', 'numbers', 'until', 'friday', 'said', 's', 'how', 'goes', 'sometimes']",pione research institute team won t release number until friday said s how go sometim,pioneer research institute team won t release number until friday said s how go sometim
1796,The dogs were RUNNING across the market while the cats watched quietly. It's been quite a journey.,the dogs were running across the market while the cats watched quietly. it's been quite a journey.,the dogs were running across the market while the cats watched quietly it s been quite a journey,"['the', 'dogs', 'were', 'running', 'across', 'the', 'market', 'while', 'the', 'cats', 'watched', 'quietly', 'it', 's', 'been', 'quite', 'a', 'journey']","['dogs', 'running', 'across', 'market', 'cats', 'watched', 'quietly', 's', 'quite', 'journey']",dog run acros market cat watch quiet s quite journey,dog run across market cat watch quietly s quite journey
1797,"The Coastal Insurance Co. team WON'T release the numbers until Friday, they said.","the coastal insurance co. team won't release the numbers until friday, they said.",the coastal insurance co team won t release the numbers until friday they said,"['the', 'coastal', 'insurance', 'co', 'team', 'won', 't', 'release', 'the', 'numbers', 'until', 'friday', 'they', 'said']","['coastal', 'insurance', 'co', 'team', 'won', 't', 'release', 'numbers', 'until', 'friday', 'said']",coastal insurance co team won t release number until friday said,coastal insurance co team won t release number until friday said
1798,"Well, He studied history, mathematics, and biology at Maple Street School District last year. I still can't believe it.","well, he studied history, mathematics, and biology at maple street school district last year. i still can't believe it.",well he studied history mathematics and biology at maple street school district last year i still can t believe it,"['well', 'he', 'studied', 'history', 'mathematics', 'and', 'biology', 'at', 'maple', 'street', 'school', 'district', 'last', 'year', 'i', 'still', 'can', 't', 'believe', 'it']","['well', 'studied', 'history', 'mathematics', 'biology', 'maple', 'street', 'school', 'district', 'last', 'year', 'still', 't', 'believe']",well study history mathematic biology maple street school district last year still t believe,well study history mathematic biology maple street school district last year still t believe
1799,"Well, The Summit Robotics Inc. team WON'T release the numbers until Friday, they said. That's just how it goes sometimes.","well, the summit robotics inc. team won't release the numbers until friday, they said. that's just how it goes sometimes.",well the summit robotics inc team won t release the numbers until friday they said that s just how it goes sometimes,"['well', 'the', 'summit', 'robotics', 'inc', 'team', 'won', 't', 'release', 'the', 'numbers', 'until', 'friday', 'they', 'said', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['well', 'summit', 'robotics', 'inc', 'team', 'won', 't', 'release', 'numbers', 'until', 'friday', 'said', 's', 'how', 'goes', 'sometimes']",well summit robotic inc team won t release number until friday said s how go sometim,well summit robotic inc team won t release number until friday said s how go sometim
